1,0.976125739149245
2,0.5961216898738599
3,0.5379771098033735
4,0.7670112489356218
5,1.0
6,0.2742237808216533
7,0.7097377207777651
8,0.2675295389867895
9,0.3969350201664422
10,0.41421222145903813
11,0.03479975835308974
12,1.0
13,0.6334737111334571
14,0.7267526695872049
15,0.41942996168291546
16,0.3525985401159526
17,0.03569399330696235
18,0.29572787169413256
19,0.40517129107949007
20,0.2734252109725709
21,0.9691990051788302
22,0.67303039727454
23,0.5241014501332006
24,0.627539863969389
25,0.7976193379751715
26,0.3331071283429843
27,0.5933196375626995
28,0.23441998929517058
29,0.5850629795285885
30,0.07711220366628813
31,0.8684357574449277
32,0.6311150730775921
33,0.2946625925710684
34,0.6565819732470521
35,0.4626339651136556
36,0.980051883890366
37,0.8879257144533577
38,0.6047659415511452
39,0.66698314440142
40,0.4760273819507106
41,0.4899573962592859
42,0.5289901463015168
43,0.30590865703943865
44,0.8439214713244554
45,0.3182289716909029
46,0.11613808017821478
47,0.6004798090729694
48,0.2861427880749864
49,0.5654797461354792
50,0.829376526316095
51,1.0
52,0.4374331281131348
53,0.9251689314496072
54,0.7265804035983943
55,0.25572610694182174
56,0.6667695017966331
57,0.5465682722411775
58,0.2110943175486627
59,0.020122829150266197
60,0.1446898954121265
61,0.7658894554156758
62,0.9989277829742134
63,0.7880817989683211
64,0.6581888838400178
65,1.0
66,1.0
67,0.5834493321650098
68,0.38238543656101076
69,1.0
70,0.23191437791742903
71,0.5733095759940554
72,0.5387138304658274
73,1.0
74,0.6664192712928579
75,0.6446594789082003
76,0.39021824487662476
77,0.5443237090896087
78,0.31824351914845317
79,0.26836325311315967
80,0.2752840530348204
81,0.6727615732483051
82,0.49413636739271966
83,0.8878354800233743
84,0.07947808483528754
85,0.39501025114136445
86,0.47874142000983
87,0.6253809218923205
88,0.5721698426391211
89,0.605987011125333
90,0.34354373947814765
91,0.5861625021993109
92,0.42245623981286534
93,1.0
94,0.3320209663951361
95,0.568951379462674
96,0.24402718635123824
97,0.09536955730903357
98,0.268220171921201
99,0.4768885390099203
100,0.4164889654404099
101,0.4277166951008469
102,0.8630251388971273
103,0.6292328325460433
104,0.5276272225278948
105,0.021357326020019884
106,0.7494261088927205
107,0.0955270098138134
108,0.8296611896362036
109,0.7022637797139839
110,0.6593400272076868
111,0.21747965360650512
112,0.17319482491457897
113,0.6657314299460269
114,0.015066796015475503
115,0.199915410694256
116,0.2689065258729122
117,0.3061728649297928
118,0.20077276916795547
119,0.5626594711308157
120,0.20502581418263816
121,0.8150518695037997
122,0.8469594339332261
123,0.5444889392660947
124,0.5456545354927507
125,0.36535127541505774
126,0.9463052467789435
127,0.192269264240639
128,0.3580566581095193
129,0.2930059487782962
130,0.20552033053433472
